,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,PPS,3PAr,PER,USG%,Points_Produced,Possessions_Used,ORtg,Assist/Turnover Ratio,Defensive Possessions,Defensive Rating
0,1,Kobe Bufkin,SG,20,ATL,17,0,11.5,2.0,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,1.2,4.8,0.4270462633451957,0.8888888888888888,0.4444444444444444,14.772802399174516,54.08695652173913,5.02,6.22,80.70739549839227,2.666666666666667,2.3,43.47826086956522
1,2,Bruno Fernando,C,25,ATL,45,2,15.2,2.4,4.2,0.583,0.0,0.1,0.0,2.4,4.1,0.596,0.583,1.4,2.1,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,2.4,6.3,0.6147540983606556,1.5,0.023809523809523808,16.616295397454223,40.289473684210535,7.224,6.1240000000000006,117.9621162638798,1.0,4.2,23.80952380952381
2,3,Mouhamed Gueye,PF,21,ATL,6,0,12.2,1.3,3.8,0.348,0.5,1.5,0.333,0.8,2.3,0.357,0.413,0.8,1.0,0.833,1.7,2.0,3.7,0.7,0.8,0.7,0.2,2.2,4.0,0.4716981132075471,1.0526315789473684,0.39473684210526316,15.755490780530662,36.39344262295083,4.44,4.44,100.0,3.4999999999999996,3.5,28.571428571428573
3,4,Dylan Windler,SF,27,ATL,17,0,6.4,0.9,1.8,0.5,0.8,1.6,0.481,0.1,0.2,0.667,0.717,0.0,0.0,0.0,0.2,0.8,0.9,0.6,0.1,0.0,0.1,0.4,2.5,0.6944444444444444,1.3888888888888888,0.888888888888889,14.993377657021869,29.6875,2.5,1.9000000000000001,131.57894736842104,5.999999999999999,0.9,111.11111111111111
4,5,Wesley Matthews,SG,37,ATL,36,3,11.5,0.9,2.7,0.351,0.7,1.9,0.348,0.3,0.8,0.357,0.474,0.5,0.7,0.75,0.3,1.2,1.5,0.6,0.4,0.3,0.2,1.2,3.1,0.5152925531914894,1.1481481481481481,0.7037037037037036,10.5482532228564,27.895652173913046,3.408,3.208,106.23441396508728,2.9999999999999996,1.9000000000000001,52.63157894736842
5,6,Garrison Mathews,SG,27,ATL,66,5,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.3,0.5,0.545,0.644,0.5,0.6,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,1.7,4.9,0.6686681222707425,1.4411764705882355,0.8529411764705882,11.0039447592667,26.426666666666666,5.164000000000001,3.9639999999999995,130.2724520686176,2.0,1.5000000000000002,66.66666666666666
6,7,Dejounte Murray,SG,27,ATL,78,78,35.7,8.6,18.8,0.459,2.6,7.1,0.363,6.0,11.7,0.518,0.528,2.7,3.4,0.794,0.8,4.5,5.3,6.4,1.4,0.3,2.6,1.8,22.5,0.5542964130863225,1.1968085106382977,0.37765957446808507,21.02976860880244,64.13445378151259,23.996,22.896,104.8043326345213,2.4615384615384617,6.2,16.129032258064516
7,8,Onyeka Okongwu,C,23,ATL,55,8,25.5,4.1,6.6,0.611,0.4,1.3,0.333,3.6,5.4,0.676,0.642,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,0.6778309409888357,1.5454545454545454,0.196969696969697,16.637860341465725,32.64313725490196,11.123999999999999,8.324,133.6376741950985,1.625,5.800000000000001,17.241379310344826
8,9,De'Andre Hunter,SF,26,ATL,57,37,29.5,5.3,11.6,0.459,2.1,5.3,0.385,3.3,6.3,0.521,0.547,2.9,3.4,0.847,0.5,3.4,3.9,1.5,0.7,0.3,1.5,2.6,15.6,0.5956017104459377,1.3448275862068966,0.45689655172413796,16.131026757999177,49.47796610169491,17.096,14.596,117.12798026856673,1.0,4.3999999999999995,22.72727272727273
9,10,Seth Lundy,SF,23,ATL,9,0,5.8,0.4,1.9,0.235,0.3,1.4,0.231,0.1,0.4,0.25,0.324,0.3,0.4,0.75,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.7,1.6,0.3853564547206166,0.8421052631578948,0.7368421052631579,7.07559960565595,37.51724137931035,1.776,2.176,81.61764705882352,0.0,0.7,142.85714285714286
10,11,Clint Capela,C,29,ATL,73,73,25.8,4.8,8.5,0.571,0.0,0.0,0.0,4.8,8.5,0.572,0.571,1.8,2.8,0.631,4.6,6.0,10.6,1.2,0.6,1.5,1.0,2.2,11.5,0.5908343608713523,1.3529411764705883,0.0,19.286493886347078,41.596899224806194,12.732,10.732,118.6358553857622,1.2,8.1,12.345679012345679
11,12,Vit Krejci,PG,23,ATL,22,14,24.6,2.3,4.7,0.49,1.3,3.1,0.412,1.0,1.6,0.639,0.625,0.2,0.3,0.833,0.5,1.9,2.4,2.3,0.6,0.3,0.9,2.2,6.1,0.6312086092715231,1.297872340425532,0.6595744680851063,9.911253584393243,23.30081300813008,6.231999999999999,5.732,108.72295882763432,2.5555555555555554,2.8,35.714285714285715
12,13,Trae Young,PG,25,ATL,54,54,36.0,8.0,18.7,0.43,3.2,8.7,0.373,4.8,10.0,0.479,0.516,6.4,7.5,0.855,0.4,2.3,2.8,10.8,1.3,0.2,4.4,2.0,25.7,0.5840909090909091,1.374331550802139,0.4652406417112299,22.70695182270984,73.33333333333333,29.0,26.4,109.84848484848486,2.4545454545454546,3.8,26.315789473684212
13,14,Trent Forrest,SG,25,ATL,38,0,10.9,0.9,2.4,0.378,0.1,0.3,0.2,0.8,2.1,0.4,0.389,0.3,0.4,0.765,0.3,1.1,1.3,2.4,0.3,0.1,0.5,0.7,2.2,0.42701863354037267,0.9166666666666667,0.125,10.935104355476106,28.220183486238533,2.3760000000000003,3.076,77.24317295188557,4.8,1.5000000000000002,66.66666666666666
14,15,Jalen Johnson,SF,22,ATL,56,52,33.7,6.4,12.5,0.511,1.3,3.6,0.355,5.1,9.0,0.574,0.562,1.9,2.6,0.728,1.3,7.4,8.7,3.6,1.2,0.8,1.8,2.4,16.0,0.5863383172090296,1.28,0.28800000000000003,18.9737594417509,45.82789317507418,17.144,15.444,111.007511007511,2.0,9.4,10.638297872340425
15,16,Bogdan Bogdanovi?,SG,31,ATL,79,33,30.4,6.0,13.9,0.428,3.0,8.1,0.374,2.9,5.8,0.503,0.537,1.9,2.1,0.921,0.7,2.8,3.4,3.1,1.2,0.3,1.4,2.3,16.9,0.5700215866162979,1.2158273381294962,0.5827338129496402,17.837205991173985,53.36842105263158,17.823999999999998,16.224,109.861932938856,2.2142857142857144,4.3,23.255813953488374
16,17,AJ Griffin,SF,20,ATL,20,0,8.6,0.9,3.1,0.29,0.5,2.0,0.256,0.4,1.2,0.348,0.371,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.1,0.1,0.4,0.3,2.4,0.38167938931297707,0.7741935483870968,0.6451612903225806,7.333312108392732,41.2093023255814,2.444,3.544,68.96162528216705,0.7499999999999999,1.0,100.0
17,18,Saddiq Bey,SF,24,ATL,63,51,32.7,4.6,11.1,0.416,1.8,5.7,0.316,2.8,5.4,0.522,0.497,2.7,3.2,0.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,1.4,13.7,0.547649504317237,1.2342342342342343,0.5135135135135136,14.238705502531333,41.00305810397553,15.107999999999999,13.408,112.67899761336515,1.6666666666666665,4.9,20.408163265306122
18,19,Sam Hauser,SF,26,BOS,79,13,22.0,3.2,7.1,0.446,2.5,5.9,0.424,0.7,1.2,0.559,0.623,0.2,0.2,0.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,0.6260434056761269,1.267605633802817,0.8309859154929579,14.62132929206203,34.49090909090909,9.088,7.588,119.76805482340536,2.5,3.6999999999999997,27.027027027027028
19,20,Jordan Walsh,SF,19,BOS,9,1,9.2,0.7,1.7,0.4,0.2,1.0,0.222,0.4,0.7,0.667,0.467,0.1,0.2,0.5,0.6,1.7,2.2,0.6,0.6,0.1,0.3,1.2,1.7,0.47539149888143173,1.0,0.5882352941176471,11.151760248044706,22.695652173913047,1.788,2.088,85.63218390804597,2.0,2.4,41.66666666666667
20,21,Derrick White,SG,29,BOS,73,73,32.6,5.3,11.5,0.461,2.7,6.8,0.396,2.6,4.7,0.555,0.578,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,0.6117192530585963,1.3217391304347825,0.591304347826087,17.80901098868546,42.711656441717786,16.124,13.924,115.80005745475438,3.466666666666667,5.7,17.543859649122805
21,22,Kristaps Porzi??is,C,28,BOS,57,57,29.6,6.8,13.2,0.516,1.9,5.1,0.375,4.9,8.1,0.606,0.589,4.5,5.3,0.858,1.7,5.5,7.2,2.0,0.7,1.9,1.6,2.7,20.1,0.6470512490342519,1.522727272727273,0.38636363636363635,23.7019228642365,57.87837837837838,22.432000000000002,17.132,130.9362596310997,1.25,8.1,12.345679012345679
22,23,Svi Mykhailiuk,SF,26,BOS,41,2,10.1,1.4,3.3,0.416,1.0,2.6,0.389,0.4,0.7,0.517,0.569,0.1,0.2,0.667,0.3,1.0,1.2,0.9,0.3,0.0,0.3,0.5,4.0,0.5903187721369539,1.2121212121212122,0.787878787878788,13.743229286466276,36.51485148514851,4.088,3.6879999999999997,110.84598698481562,3.0,1.3,76.92307692307692
23,24,Luke Kornet,C,28,BOS,63,7,15.6,2.3,3.2,0.7,0.0,0.0,1.0,2.2,3.2,0.698,0.702,0.8,0.9,0.907,1.9,2.3,4.1,1.1,0.4,1.0,0.3,1.2,5.3,0.7369299221357063,1.6562499999999998,0.0,16.693159062099493,24.974358974358974,5.696,3.896,146.20123203285422,3.666666666666667,3.6999999999999997,27.027027027027028
24,25,Drew Peterson,PF,24,BOS,3,0,7.7,1.3,2.0,0.667,1.0,1.7,0.6,0.3,0.3,1.0,0.917,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,0.925,1.85,0.85,16.616037576612978,29.870129870129865,3.7,2.3,160.8695652173913,1.0,1.0,100.0
25,26,Neemias Queta,C,24,BOS,28,0,11.9,2.4,3.7,0.644,0.0,0.0,0.0,2.4,3.7,0.644,0.644,0.7,1.0,0.714,1.9,2.5,4.4,0.7,0.5,0.8,0.5,1.8,5.5,0.6642512077294686,1.4864864864864864,0.0,20.717026873060608,38.991596638655466,5.94,4.640000000000001,128.01724137931032,1.4,3.8,26.315789473684212
26,27,Jaden Springer,PG,21,BOS,49,2,10.3,1.2,3.0,0.399,0.2,1.0,0.208,1.0,2.0,0.49,0.432,0.7,0.9,0.833,0.7,0.9,1.6,0.9,0.7,0.3,0.7,1.3,3.3,0.48586572438162545,1.0999999999999999,0.3333333333333333,12.128733418832855,39.76699029126213,3.6959999999999997,4.096,90.23437499999999,1.2857142857142858,1.9000000000000001,52.63157894736842
27,28,Jrue Holiday,PG,33,BOS,69,69,32.8,4.8,10.0,0.48,2.0,4.7,0.429,2.8,5.3,0.526,0.581,0.9,1.0,0.833,1.2,4.2,5.4,4.8,0.9,0.8,1.8,1.6,12.5,0.5986590038314177,1.25,0.47000000000000003,15.345270091678158,37.31707317073171,12.94,12.24,105.71895424836602,2.6666666666666665,5.9,16.94915254237288
28,29,Al Horford,C,37,BOS,65,33,26.8,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.658,0.64,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,0.6495468277945619,1.3437499999999998,0.625,15.402940493611876,27.313432835820894,8.82,7.32,120.49180327868852,3.714285714285715,6.699999999999999,14.92537313432836
29,30,JD Davison,SG,21,BOS,8,0,4.9,0.6,1.5,0.417,0.4,0.9,0.429,0.3,0.6,0.4,0.542,0.4,0.5,0.75,0.3,1.0,1.3,1.3,0.1,0.1,0.3,0.5,2.0,0.5813953488372093,1.3333333333333333,0.6,19.398440095338266,41.224489795918366,2.22,2.02,109.90099009900992,4.333333333333334,1.2000000000000002,83.33333333333331
30,31,Oshae Brissett,SF,25,BOS,55,1,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,0.5346820809248555,1.3214285714285716,0.35714285714285715,12.64740809307658,33.56521739130435,4.36,3.86,112.95336787564769,2.0,2.2,45.45454545454545
31,32,Jayson Tatum,PF,25,BOS,74,74,35.7,9.1,19.3,0.471,3.1,8.2,0.376,6.0,11.0,0.542,0.552,5.6,6.7,0.833,0.9,7.2,8.1,4.9,1.0,0.6,2.5,2.0,26.9,0.6045487234807623,1.393782383419689,0.4248704663212435,25.205293404923182,69.32212885154061,29.848,24.748,120.60772587683851,1.9600000000000002,8.799999999999999,11.363636363636365
32,33,Payton Pritchard,PG,26,BOS,82,5,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,0.5994005994005993,1.2467532467532467,0.6103896103896104,16.373172656453924,39.04932735426009,9.908,8.708,113.78043178686265,4.857142857142858,3.0,33.333333333333336
33,34,Jaylen Brown,SF,27,BOS,70,70,33.5,9.0,17.9,0.499,2.1,5.9,0.354,6.9,12.1,0.57,0.557,3.0,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23.0,0.5810428455941795,1.2849162011173185,0.3296089385474861,21.347935070093655,66.24477611940299,24.892,22.191999999999997,112.16654650324442,1.5,6.0,16.666666666666668
34,35,Xavier Tillman Sr.,C,25,BOS,54,15,18.0,2.2,5.2,0.434,0.4,1.5,0.247,1.9,3.7,0.51,0.47,0.4,0.9,0.44,1.3,2.6,3.9,1.4,0.9,0.8,0.6,1.4,5.3,0.4735525375268048,1.0192307692307692,0.28846153846153844,13.159805965911577,34.422222222222224,5.696,6.196,91.93027759845062,2.3333333333333335,4.3,23.255813953488374
35,36,Cam Thomas,SG,22,BRK,66,51,31.4,8.0,18.0,0.442,2.2,6.0,0.364,5.8,12.0,0.481,0.503,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,0.555720213396562,1.25,0.3333333333333333,20.248237294136175,70.52229299363057,24.744,22.144,111.7413294797688,1.5263157894736843,3.7,27.027027027027025
36,37,Nic Claxton,C,24,BRK,71,71,29.8,5.2,8.2,0.629,0.0,0.1,0.2,5.1,8.1,0.633,0.63,1.5,2.8,0.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,0.6255301102629348,1.4390243902439026,0.012195121951219514,18.135588626044434,36.01342281879194,13.032,10.732,121.43123369362655,1.6153846153846154,9.9,10.1010101010101
37,38,Cameron Johnson,PF,27,BRK,58,47,27.6,4.8,10.7,0.446,2.4,6.1,0.391,2.4,4.6,0.519,0.557,1.5,1.9,0.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,1.8,13.4,0.5807905686546464,1.252336448598131,0.5700934579439252,16.552710799548713,45.42028985507246,14.236,12.536,113.56094447989791,2.4,4.5,22.22222222222222
38,39,Keita Bates-Diop,SF,28,BRK,53,8,12.5,1.4,3.1,0.434,0.4,1.3,0.304,1.0,1.8,0.526,0.497,0.6,0.8,0.762,0.6,1.5,2.1,0.7,0.5,0.4,0.3,0.7,3.7,0.5359212050984936,1.1935483870967742,0.41935483870967744,12.311543313841351,30.016,4.0520000000000005,3.752,107.99573560767593,2.3333333333333335,2.4,41.66666666666667
39,40,Trendon Watford,PF,23,BRK,63,2,13.6,2.6,4.9,0.527,0.4,1.1,0.397,2.2,3.9,0.564,0.571,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,0.6205035971223022,1.4081632653061225,0.22448979591836735,18.127398513928032,48.23529411764706,7.5600000000000005,6.5600000000000005,115.24390243902438,1.3,2.9999999999999996,33.333333333333336
40,41,Lonnie Walker IV,SG,25,BRK,58,0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,1.8,3.8,0.471,0.528,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,0.5425055928411633,1.1411764705882352,0.5529411764705883,17.168734337253408,56.55172413793104,10.139999999999999,9.84,103.04878048780486,1.4444444444444444,2.9,34.48275862068966
41,42,Dennis Schröder,PG,30,BRK,80,58,31.1,5.0,11.6,0.435,1.7,4.6,0.375,3.3,7.0,0.474,0.509,2.2,2.7,0.836,0.5,2.5,3.0,6.1,0.8,0.2,1.9,2.1,14.0,0.5473881764153894,1.206896551724138,0.396551724137931,15.78626897076152,47.22829581993569,15.188,14.688,103.4041394335512,3.2105263157894735,3.5,28.571428571428573
42,43,Jacob Gilyard,PG,25,BRK,41,14,17.0,1.5,3.7,0.4,1.2,3.1,0.405,0.2,0.6,0.375,0.57,0.0,0.0,1.0,0.2,0.9,1.1,3.3,0.8,0.1,0.7,1.0,4.2,0.5675675675675675,1.135135135135135,0.8378378378378378,11.519884098447283,25.882352941176475,4.2,4.4,95.45454545454545,4.714285714285714,1.8000000000000003,55.55555555555555
43,44,Mikal Bridges,SF,27,BRK,82,82,34.8,6.9,15.8,0.436,2.7,7.2,0.372,4.2,8.6,0.49,0.521,3.1,3.9,0.814,0.8,3.7,4.5,3.6,1.0,0.4,2.0,1.4,19.6,0.5594884676866865,1.240506329113924,0.45569620253164556,17.506906377229615,56.08045977011495,21.316000000000003,19.516000000000002,109.22320147571224,1.8,5.1000000000000005,19.6078431372549
44,45,Dorian Finney-Smith,PF,30,BRK,68,56,28.4,3.2,7.5,0.421,1.7,4.9,0.348,1.4,2.6,0.56,0.535,0.5,0.7,0.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,0.5443135245901639,1.1333333333333333,0.6533333333333334,11.422007959109582,30.66197183098592,8.808,8.708,101.14836931557188,1.777777777777778,4.5,22.22222222222222
45,46,Dariq Whitehead,SF,19,BRK,2,0,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.5,1.0,0.5,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,0.25510204081632654,0.6,0.6,8.046760335844022,24.5,1.94,2.94,65.98639455782313,0.0,2.5,40.0
46,47,Day'Ron Sharpe,C,22,BRK,61,1,15.1,2.8,4.8,0.571,0.1,0.2,0.267,2.7,4.6,0.588,0.578,1.2,2.0,0.61,2.6,3.7,6.4,1.4,0.4,0.7,1.1,2.1,6.8,0.5985915492957746,1.4166666666666667,0.04166666666666667,19.304231335493355,44.900662251655625,7.68,6.779999999999999,113.27433628318585,1.2727272727272725,4.800000000000001,20.83333333333333
47,48,Dennis Smith Jr.,PG,26,BRK,56,2,18.9,2.6,6.0,0.435,0.6,1.9,0.294,2.1,4.1,0.502,0.482,0.8,1.0,0.741,0.9,2.0,2.9,3.6,1.2,0.2,1.2,2.2,6.6,0.5124223602484471,1.0999999999999999,0.31666666666666665,15.087675629707544,40.423280423280424,7.04,7.640000000000001,92.14659685863873,3.0,3.4000000000000004,29.41176470588235
48,49,Keon Johnson,SG,21,BRK,5,0,12.2,1.6,4.2,0.381,0.8,2.0,0.4,0.8,2.2,0.364,0.476,2.2,2.4,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,0.5898021308980212,1.4761904761904763,0.47619047619047616,14.691933318108655,51.278688524590166,7.256,6.256,115.9846547314578,0.6,1.5999999999999999,62.50000000000001
49,50,Noah Clowney,PF,19,BRK,23,4,16.1,2.2,4.0,0.538,0.5,1.4,0.364,1.7,2.6,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,0.6342957130358705,1.45,0.35,14.056840648795841,32.745341614906835,6.372,5.272,120.8649468892261,1.142857142857143,3.3999999999999995,29.41176470588236
50,51,Jalen Wilson,PF,23,BRK,43,3,15.4,1.8,4.2,0.425,0.6,1.7,0.324,1.2,2.4,0.495,0.492,0.9,1.1,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,0.533731853116994,1.1904761904761905,0.4047619047619047,12.383650646720993,33.01298701298701,5.484,5.0840000000000005,107.86782061368999,2.5,2.4,41.66666666666667
51,52,Armoni Brooks,PG,25,BRK,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,0.4479522184300342,0.9130434782608696,0.6956521739130436,11.896051938807867,47.96153846153845,4.288,4.9879999999999995,85.9663191659984,1.6666666666666667,1.3000000000000003,76.9230769230769
52,53,Ben Simmons,PG,27,BRK,15,12,23.9,2.9,4.9,0.581,0.0,0.0,0.0,2.9,4.9,0.581,0.581,0.4,1.0,0.4,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,0.5711610486891384,1.2448979591836733,0.0,16.552253347737732,29.8744769874477,6.54,7.140000000000001,91.59663865546217,3.1666666666666665,7.3,13.698630136986301
53,54,Torrey Craig,SF,33,CHI,53,14,19.8,2.0,4.7,0.43,1.1,2.9,0.392,0.9,1.8,0.49,0.55,0.5,0.7,0.75,1.3,2.8,4.1,1.1,0.6,0.4,0.6,2.1,5.7,0.5690894568690096,1.2127659574468086,0.6170212765957447,12.039660350978744,28.323232323232318,6.008,5.608,107.13266761768901,1.8333333333333335,3.8,26.315789473684212
54,55,Coby White,PG,23,CHI,79,78,36.5,6.8,15.3,0.447,2.6,7.0,0.376,4.2,8.3,0.508,0.534,2.8,3.3,0.838,0.6,4.0,4.5,5.1,0.7,0.2,2.1,2.4,19.1,0.5700811843361986,1.2483660130718954,0.45751633986928103,17.10487719335063,51.64931506849316,20.552,18.852000000000004,109.01761086356882,2.4285714285714284,4.9,20.408163265306122
55,56,Nikola Vu?evi?,C,33,CHI,76,74,34.3,7.7,15.9,0.484,1.2,4.1,0.294,6.5,11.8,0.55,0.522,1.4,1.7,0.822,2.8,7.8,10.5,3.3,0.7,0.8,1.6,2.5,18.0,0.5406054781355117,1.1320754716981132,0.2578616352201258,20.06704846143609,53.20116618075803,18.748,18.248,102.74002630425252,2.0624999999999996,9.3,10.75268817204301
56,57,Onuralp Bitim,SG,24,CHI,23,1,11.7,1.4,3.7,0.381,0.5,1.9,0.273,0.9,1.7,0.5,0.452,0.2,0.2,0.8,0.3,1.1,1.4,0.6,0.1,0.1,0.4,1.0,3.5,0.46198521647307283,0.9459459459459459,0.5135135135135135,9.362096159972369,35.7948717948718,3.588,4.188000000000001,85.67335243553008,1.4999999999999998,1.3000000000000003,76.9230769230769
57,58,Jevon Carter,PG,28,CHI,72,0,13.9,1.9,5.1,0.378,1.1,3.3,0.329,0.8,1.8,0.466,0.484,0.1,0.1,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,1.0,5.0,0.48600311041990674,0.9803921568627452,0.6470588235294118,11.549127244610663,40.60431654676259,5.044,5.643999999999999,89.36924167257266,2.6,1.4,71.42857142857143
58,59,Alex Caruso,SG,29,CHI,71,57,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.6,2.9,0.563,0.593,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,0.6146543330087634,1.3289473684210527,0.618421052631579,14.803796018556245,33.505226480836235,10.716,9.616,111.43926788685523,2.5,5.7,17.543859649122805
59,60,Andre Drummond,C,30,CHI,79,10,17.1,3.4,6.1,0.556,0.0,0.0,0.0,3.4,6.0,0.56,0.556,1.6,2.8,0.592,3.4,5.6,9.0,0.5,0.9,0.6,1.0,1.8,8.4,0.5728314238952538,1.377049180327869,0.0,21.54625958347708,48.72514619883041,9.632,8.332,115.60249639942388,0.5,7.1,14.084507042253522
60,61,Andrew Funk,SG,24,CHI,5,0,2.6,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.7499999999999999,0.23211808661088415,30.769230769230766,0.0,0.8,0.0,0.0,0.4,250.0
61,62,Ayo Dosunmu,SG,24,CHI,76,37,29.1,4.7,9.5,0.501,1.6,3.9,0.403,3.2,5.6,0.568,0.583,1.1,1.4,0.81,0.7,2.1,2.8,3.2,0.9,0.5,1.4,2.2,12.2,0.6030051403716884,1.2842105263157895,0.4105263157894737,14.382547146669664,39.57388316151202,12.815999999999999,11.516,111.28864188954498,2.285714285714286,3.5,28.571428571428573
62,63,Zach LaVine,SG,28,CHI,25,23,34.9,6.8,15.0,0.452,2.4,6.8,0.349,4.4,8.3,0.536,0.531,3.5,4.1,0.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,2.3,19.5,0.5802189954772674,1.3,0.4533333333333333,18.113856988101602,54.166189111747855,21.304,18.904,112.6957257723233,1.857142857142857,5.8999999999999995,16.949152542372882
63,64,Julian Phillips,SF,20,CHI,40,0,8.1,0.8,1.9,0.416,0.3,1.0,0.316,0.5,1.0,0.513,0.494,0.3,0.5,0.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,0.5188679245283019,1.1578947368421053,0.5263157894736842,8.94084481760447,29.876543209876544,2.4200000000000004,2.42,100.00000000000001,1.0,1.0,100.0
64,65,Adama Sanogo,PF,21,CHI,9,0,7.3,1.6,3.0,0.519,0.0,0.0,0.0,1.6,3.0,0.519,0.519,0.9,1.3,0.667,2.1,1.9,4.0,0.0,0.1,0.0,0.6,0.6,4.0,0.5599104143337066,1.3333333333333333,0.0,19.26262148888689,57.15068493150685,4.572,4.172,109.58772770853308,0.0,2.0,50.0
65,66,DeMar DeRozan,SF,34,CHI,79,79,37.8,8.2,17.2,0.48,0.9,2.8,0.333,7.3,14.3,0.509,0.507,6.6,7.7,0.853,0.5,3.8,4.3,5.3,1.1,0.6,1.7,2.0,24.0,0.5828638041577617,1.3953488372093024,0.1627906976744186,20.81939578956469,58.96296296296297,27.387999999999998,22.288,122.88226848528355,3.1176470588235294,5.5,18.181818181818183
66,67,Dalen Terry,SG,21,CHI,59,2,11.5,1.2,2.7,0.439,0.3,1.3,0.23,0.9,1.4,0.627,0.494,0.4,0.7,0.581,0.5,1.4,1.9,1.4,0.5,0.3,0.5,1.4,3.1,0.5152925531914894,1.1481481481481481,0.48148148148148145,12.175098247277043,30.504347826086956,3.408,3.508,97.14937286202965,2.8,2.1999999999999997,45.45454545454546
67,68,Javonte Green,SF,30,CHI,9,5,25.6,5.0,8.3,0.6,1.1,3.0,0.37,3.9,5.3,0.729,0.667,1.1,1.4,0.769,2.2,5.2,7.4,0.6,1.1,0.9,0.8,2.1,12.2,0.6841633019291161,1.469879518072289,0.36144578313253006,19.27214816763424,37.953125,12.815999999999999,9.716000000000001,131.9061342116097,0.7499999999999999,7.200000000000001,13.888888888888888
68,69,Terry Taylor,PF,24,CHI,31,0,6.1,0.6,1.3,0.513,0.1,0.3,0.222,0.6,1.0,0.6,0.538,0.1,0.2,0.8,0.5,0.6,1.2,0.3,0.2,0.1,0.2,0.5,1.5,0.5403458213256483,1.1538461538461537,0.23076923076923075,9.943025578922015,26.032786885245905,1.588,1.588,100.0,1.4999999999999998,0.9,111.11111111111111
69,70,Patrick Williams,PF,22,CHI,43,30,27.3,3.7,8.3,0.443,1.4,3.4,0.399,2.3,4.9,0.474,0.525,1.2,1.5,0.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0,0.5580357142857142,1.2048192771084336,0.4096385542168674,12.689122068061726,37.58241758241759,10.66,10.260000000000002,103.89863547758283,1.1538461538461537,4.5,22.22222222222222
